Location,Season,Genotype,Reps,Iron_ton_ha,Stage,Fe
East,2022,CV8,8,5.9431,Maturity,0.05
East,2022,CV8,9,17.0997,Maturity,0.05
East,2022,CV8,10,9.2978,Maturity,0.07
East,2022,CV8,11,5.8713,Maturity,0.09
East,2022,CV8,12,9.9678,Maturity,0.06
East,2022,CV8,13,7.3397,Maturity,0.06
East,2022,CV8,14,5.7339,Maturity,0.05
East,2022,CV8,15,6.3623,Maturity,0.08
East,2022,CV8,16,5.4755,Maturity,0.05
East,2022,CV8,17,5.3193,Maturity,0.06
East,2022,CV8,18,8.8848,Maturity,0.06
East,2022,CV8,19,3.8051,Maturity,0.06
East,2022,CV8,20,6.0817,Maturity,0.06
East,2022,CV9,1,11.5356,Maturity,0.05
East,2022,CV9,2,2.9183,Maturity,0.05
East,2022,CV9,3,5.2336,Maturity,0.05
East,2022,CV9,4,5.6697,Maturity,0.05
East,2022,CV9,5,17.1287,Maturity,0.07
East,2022,CV9,6,9.5376,Maturity,0.05
East,2022,CV9,7,7.1283,Maturity,0.04
East,2022,CV9,8,5.6457,Maturity,0.05
East,2022,CV9,9,4.2098,Maturity,0.05
East,2022,CV9,10,7.8886,Maturity,0.05
East,2022,CV9,11,6.4448,Maturity,0.05
East,2022,CV9,12,20.2353,Maturity,0.05
East,2022,CV9,13,9.7108,Maturity,0.06
East,2022,CV9,14,8.828,Maturity,0.05
East,2022,CV9,15,7.263,Maturity,0.06
East,2022,CV9,16,2.4873,Maturity,0.05
East,2022,CV9,17,7.5949,Maturity,0.06
East,2022,CV9,18,10.5377,Maturity,0.05
East,2022,CV9,19,5.0705,Maturity,0.04
East,2022,CV9,20,4.129,Maturity,0.21
East,2022,CV10,1,5.533,Maturity,0.04
East,2022,CV10,2,3.6568,Maturity,0.04
East,2022,CV10,3,2.8325,Maturity,0.03
East,2022,CV10,4,12.0257,Maturity,0.04
East,2022,CV10,5,10.8228,Maturity,0.09
East,2022,CV10,6,5.5389,Maturity,0.04
East,2022,CV10,7,4.6497,Maturity,0.03
East,2022,CV10,8,8.3167,Maturity,0.06
East,2022,CV10,9,7.527,Maturity,0.05
East,2022,CV10,10,5.1585,Maturity,0.06
East,2022,CV10,11,15.7612,Maturity,0.05
East,2022,CV10,12,6.2253,Maturity,0.03
East,2022,CV10,13,3.0922,Maturity,0.06
East,2022,CV10,14,3.9155,Maturity,0.05
East,2022,CV10,15,1.7777,Maturity,0.04
East,2022,CV10,16,5.9501,Maturity,0.05
East,2022,CV10,17,5.3734,Maturity,0.06
East,2022,CV10,18,5.2494,Maturity,0.05
East,2022,CV10,19,4.1015,Maturity,0.05
East,2022,CV10,20,5.7351,Maturity,0.05
East,2022,CV11,1,24.7594,Maturity,0.04
East,2022,CV11,2,7.0653,Maturity,0.04
East,2022,CV11,3,23.5792,Maturity,0.03
East,2022,CV11,4,5.5166,Maturity,0.06
East,2022,CV11,5,6.6272,Maturity,0.06
East,2022,CV11,6,20.3881,Maturity,0.06
East,2022,CV11,7,6.7091,Maturity,0.03
East,2022,CV11,8,8.4197,Maturity,0.04
East,2022,CV11,9,9.5863,Maturity,0.03
East,2022,CV11,10,9.1012,Maturity,0.03
East,2022,CV11,11,12.9598,Maturity,0.03
East,2022,CV11,12,5.5388,Maturity,0.04
East,2022,CV11,13,8.9313,Maturity,0.04
East,2022,CV11,14,7.794,Maturity,0.03
East,2022,CV11,15,14.8015,Maturity,0.05
East,2022,CV11,16,6.902,Maturity,0.05
East,2022,CV11,17,14.4712,Maturity,0.05
East,2022,CV11,18,5.6044,Maturity,0.03
East,2022,CV11,19,3.6332,Maturity,0.03
East,2022,CV11,20,6.6583,Maturity,0.04
East,2022,CV12,1,21.8253,Maturity,0.06
East,2022,CV12,2,2.4447,Maturity,0.06
East,2022,CV12,7,16.9766,Maturity,0.06
East,2022,CV12,8,7.3771,Maturity,0.03
East,2022,CV12,9,6.5519,Maturity,0.03
East,2022,CV12,10,11.3954,Maturity,0.04
East,2022,CV12,11,12.5739,Maturity,0.09
East,2022,CV12,12,9.3832,Maturity,0.04
East,2022,CV12,13,8.9424,Maturity,0.04
East,2022,CV12,14,16.9263,Maturity,0.05
West,2021,CV1,1,13.2023,Maturity,0.03
West,2021,CV1,2,14.1212,Maturity,0.1
West,2021,CV1,3,19.2169,Maturity,0.13
West,2021,CV1,4,23.4879,Maturity,0.15
West,2021,CV1,5,13.4269,Maturity,0.07
West,2021,CV1,6,21.1531,Maturity,0.09
West,2021,CV1,7,22.6629,Maturity,0.09
West,2021,CV1,8,28.2436,Maturity,0.08
West,2021,CV1,9,30.1248,Maturity,0.27
West,2021,CV1,10,19.6726,Maturity,0.08
West,2021,CV1,11,16.7073,Maturity,0.07
West,2021,CV1,12,18.9435,Maturity,0.08
West,2021,CV1,13,20.4889,Maturity,0.06
West,2021,CV1,14,21.8274,Maturity,0.1
West,2021,CV1,15,26.4239,Maturity,0.09
West,2021,CV1,16,35.1451,Maturity,0.07
West,2021,CV1,17,30.843,Maturity,0.06
West,2021,CV1,18,17.4452,Maturity,0.08
West,2021,CV1,19,28.8938,Maturity,0.15
West,2021,CV2,1,11.1327,Maturity,0.23
West,2021,CV2,2,16.3438,Maturity,0.19
West,2021,CV2,3,17.0507,Maturity,0.1
West,2021,CV2,4,12.1119,Maturity,0.11
West,2021,CV2,5,6.3052,Maturity,0.27
West,2021,CV2,6,12.4231,Maturity,0.07
West,2021,CV2,7,12.4161,Maturity,0.06
West,2021,CV2,8,16.6945,Maturity,0.16
West,2021,CV2,9,21.1292,Maturity,0.11
West,2021,CV2,10,12.0065,Maturity,0.11
West,2021,CV2,11,14.0619,Maturity,0.27
West,2021,CV2,12,8.5302,Maturity,0.13
West,2021,CV2,13,13.1132,Maturity,0.08
West,2021,CV2,14,10.9491,Maturity,0.1
West,2021,CV2,15,10.6996,Maturity,0.07
West,2021,CV2,16,11.9281,Maturity,0.06
West,2021,CV2,17,21.0404,Maturity,0.08
West,2021,CV2,18,13.4833,Maturity,0.08
West,2021,CV2,19,18.6508,Maturity,0.1
West,2021,CV3,1,25.3528,Maturity,0.17
West,2021,CV3,2,15.284,Maturity,0.11
West,2021,CV3,3,11.9441,Maturity,0.09
West,2021,CV3,4,11.1118,Maturity,0.14
West,2021,CV3,5,7.0114,Maturity,0.13
West,2021,CV3,6,8.3692,Maturity,0.08
West,2021,CV3,7,13.7659,Maturity,0.17
West,2021,CV3,8,9.4099,Maturity,0.06
West,2021,CV3,9,22.6976,Maturity,0.07
West,2021,CV3,10,19.8669,Maturity,0.16
West,2021,CV3,11,15.3977,Maturity,0.12
West,2021,CV3,12,11.9296,Maturity,0.11
West,2021,CV3,13,15.3995,Maturity,0.16
West,2021,CV3,14,13.765,Maturity,0.11
West,2021,CV3,15,17.1564,Maturity,0.09
West,2021,CV3,16,16.2168,Maturity,0.34
West,2021,CV3,17,17.2435,Maturity,0.08
West,2021,CV3,18,24.2913,Maturity,0.13
West,2021,CV3,19,28.1477,Maturity,0.1
West,2021,CV4,1,23.6487,Maturity,0.18
West,2021,CV4,2,10.384,Maturity,0.07
West,2021,CV4,3,10.5763,Maturity,0.15
West,2021,CV4,4,8.4573,Maturity,0.07
West,2021,CV4,5,6.1191,Maturity,0.06
West,2021,CV4,6,14.8969,Maturity,0.14
West,2021,CV4,7,8.2029,Maturity,0.12
West,2021,CV4,8,9.5931,Maturity,0.09
West,2021,CV4,9,16.9283,Maturity,0.09
West,2021,CV4,10,11.0397,Maturity,0.07
West,2021,CV4,11,23.8366,Maturity,0.14
West,2021,CV4,12,27.9037,Maturity,0.16
West,2021,CV4,13,14.5386,Maturity,0.06
West,2021,CV4,14,19.6125,Maturity,0.05
West,2021,CV4,15,18.3279,Maturity,0.07
West,2021,CV4,16,19.9457,Maturity,0.06
West,2021,CV4,17,15.3699,Maturity,0.05
West,2021,CV4,18,15.2894,Maturity,0.07
West,2021,CV4,19,14.2278,Maturity,0.12
West,2021,CV5,1,13.3987,Maturity,0.05
West,2021,CV5,2,7.9953,Maturity,0.06
West,2021,CV5,3,15.3818,Maturity,0.17
West,2021,CV5,4,15.0061,Maturity,0.08
West,2021,CV5,5,15.0082,Maturity,0.1
West,2021,CV5,6,12.0736,Maturity,0.06
West,2021,CV5,7,15.1484,Maturity,0.19
West,2021,CV5,8,14.6412,Maturity,0.12
West,2021,CV5,9,13.2442,Maturity,0.09
West,2021,CV5,10,10.5543,Maturity,0.09
West,2021,CV5,11,11.5084,Maturity,0.11
West,2021,CV5,12,12.2794,Maturity,0.05
West,2021,CV5,13,11.334,Maturity,0.06
West,2021,CV5,14,11.2691,Maturity,0.07
West,2021,CV5,15,12.8679,Maturity,0.17
West,2021,CV5,16,19.5296,Maturity,0.05
West,2021,CV5,17,13.4251,Maturity,0.08
West,2021,CV5,18,7.005,Maturity,0.2
West,2021,CV5,19,15.323,Maturity,0.04
West,2021,CV6,1,13.8698,Maturity,0.05
West,2021,CV6,2,14.2146,Maturity,0.15
West,2021,CV6,3,19.6594,Maturity,0.09
West,2021,CV6,4,10.9304,Maturity,0.19
West,2021,CV6,5,11.6854,Maturity,0.42
West,2021,CV6,6,13.6107,Maturity,0.12
West,2021,CV6,7,10.999,Maturity,0.06
West,2021,CV6,8,16.2017,Maturity,0.1
West,2021,CV6,9,8.0396,Maturity,0.06
West,2021,CV6,10,13.1267,Maturity,0.07
West,2021,CV6,11,24.7092,Maturity,0.04
West,2021,CV6,12,20.9709,Maturity,0.09
West,2021,CV6,13,15.3597,Maturity,0.05
West,2021,CV6,14,13.3743,Maturity,0.1
West,2021,CV6,15,10.639,Maturity,0.16
West,2021,CV6,16,21.0997,Maturity,0.17
West,2021,CV6,17,17.575,Maturity,0.03
West,2021,CV6,18,9.4414,Maturity,0.07
West,2021,CV6,19,10.4584,Maturity,0.07
West,2021,CV7,1,13.4675,Maturity,0.04
West,2021,CV7,2,12.6073,Maturity,0.16
West,2021,CV7,3,16.3304,Maturity,0.06
West,2021,CV7,4,15.6529,Maturity,0.09
West,2021,CV7,5,17.2392,Maturity,0.14
West,2021,CV7,6,10.769,Maturity,0.1
West,2021,CV7,7,10.9935,Maturity,0.07
West,2021,CV7,8,12.6299,Maturity,0.1
West,2021,CV7,9,8.2292,Maturity,0.26
West,2021,CV7,10,11.8835,Maturity,0.12
West,2021,CV7,11,16.3333,Maturity,0.07
West,2021,CV7,12,16.6099,Maturity,0.1
West,2021,CV7,13,16.0826,Maturity,0.07
West,2021,CV7,14,7.5151,Maturity,0.07
West,2021,CV7,15,8.9023,Maturity,0.08
West,2021,CV7,16,11.4141,Maturity,0.05
West,2021,CV7,17,15.1673,Maturity,0.08
West,2021,CV7,18,12.6154,Maturity,0.12
West,2021,CV7,19,8.3412,Maturity,0.05
West,2021,CV8,1,15.9902,Maturity,0.2
West,2021,CV8,2,14.7047,Maturity,0.08
West,2021,CV8,3,12.2542,Maturity,0.12
West,2021,CV8,4,10.5712,Maturity,0.13
West,2021,CV8,5,13.0492,Maturity,0.16
West,2021,CV8,6,5.6406,Maturity,0.27
West,2021,CV8,7,12.6379,Maturity,0.06
West,2021,CV8,8,5.8218,Maturity,0.21
West,2021,CV8,9,10.3835,Maturity,0.08
West,2021,CV8,10,15.5184,Maturity,0.06
West,2021,CV8,11,13.8134,Maturity,0.07
West,2021,CV8,12,13.2971,Maturity,0.05
West,2021,CV8,13,9.3185,Maturity,0.09
West,2021,CV8,14,11.4131,Maturity,0.05
West,2021,CV8,15,12.4015,Maturity,0.05
West,2021,CV8,16,18.1023,Maturity,0.04
West,2021,CV8,17,16.6274,Maturity,0.19
West,2021,CV8,18,22.8321,Maturity,0.19
West,2021,CV8,19,14.3233,Maturity,0.04
West,2021,CV9,1,13.532,Maturity,0.14
West,2021,CV9,2,27.1752,Maturity,0.11
West,2021,CV9,3,12.5229,Maturity,0.09
West,2021,CV9,4,17.2923,Maturity,0.16
West,2021,CV9,5,13.3453,Maturity,0.16
West,2021,CV9,6,13.0795,Maturity,0.11
West,2021,CV9,7,11.3814,Maturity,0.14
West,2021,CV9,8,15.4459,Maturity,0.14
West,2021,CV9,9,19.0456,Maturity,0.24
West,2021,CV9,10,21.1494,Maturity,0.07
West,2021,CV9,11,15.5954,Maturity,0.06
West,2021,CV9,12,12.5804,Maturity,0.05
West,2021,CV9,13,11.5599,Maturity,0.04
West,2021,CV9,14,13.8656,Maturity,0.06
West,2021,CV9,15,18.5114,Maturity,0.17
West,2021,CV9,16,20.1691,Maturity,0.08
West,2021,CV9,17,32.5214,Maturity,0.2
West,2021,CV9,18,23.7373,Maturity,0.05
West,2021,CV9,19,21.2868,Maturity,0.42
West,2021,CV10,1,13.1779,Maturity,0.16
West,2021,CV10,2,25.2412,Maturity,0.13
West,2021,CV10,3,14.066,Maturity,0.11
West,2021,CV10,4,20.8093,Maturity,0.12
West,2021,CV10,5,19.5896,Maturity,0.06
West,2021,CV10,6,10.6646,Maturity,0.18
West,2021,CV10,7,11.3316,Maturity,0.24
West,2021,CV10,8,16.6278,Maturity,0.09
West,2021,CV10,9,12.2425,Maturity,0.09
West,2021,CV10,10,14.6829,Maturity,0.1
West,2021,CV10,11,9.2851,Maturity,0.11
West,2021,CV10,12,9.6753,Maturity,0.16
West,2021,CV10,13,6.371,Maturity,0.2
West,2021,CV10,14,16.4066,Maturity,0.17
West,2021,CV10,15,11.9027,Maturity,0.13
West,2021,CV10,16,20.8228,Maturity,0.2
West,2021,CV10,17,25.4919,Maturity,0.16
West,2021,CV10,18,19.2849,Maturity,0.31
West,2021,CV10,19,13.8165,Maturity,0.14
West,2021,CV11,1,10.0958,Maturity,0.14
West,2021,CV11,2,15.9687,Maturity,0.08
West,2021,CV11,3,25.0977,Maturity,0.11
West,2021,CV11,4,16.0678,Maturity,0.21
West,2021,CV11,5,12.2341,Maturity,0.22
West,2021,CV11,6,11.5117,Maturity,0.12
West,2021,CV11,7,15.1191,Maturity,0.23
West,2021,CV11,8,16.1608,Maturity,0.4
West,2021,CV11,9,15.2392,Maturity,0.05
West,2021,CV11,10,10.7766,Maturity,0.07
West,2021,CV11,11,16.8038,Maturity,0.11
West,2021,CV11,12,12.139,Maturity,0.24
West,2021,CV11,13,18.4427,Maturity,0.23
West,2021,CV11,14,15.3041,Maturity,0.09
West,2021,CV11,15,12.0167,Maturity,0.32
West,2021,CV11,16,13.8613,Maturity,0.12
West,2021,CV11,17,21.2378,Maturity,0.08
West,2021,CV11,18,13.2337,Maturity,0.19
West,2021,CV11,19,12.4446,Maturity,0.32
West,2021,CV12,1,9.2498,Maturity,0.12
West,2021,CV12,2,15.1489,Maturity,0.12
West,2021,CV12,3,15.4736,Maturity,0.1
West,2021,CV12,4,12.0111,Maturity,0.08
West,2021,CV12,5,8.629,Maturity,0.2
West,2021,CV12,6,10.9576,Maturity,0.26
West,2021,CV12,7,11.7909,Maturity,0.17
West,2021,CV12,8,11.4051,Maturity,0.09
West,2021,CV12,9,8.9958,Maturity,0.16
West,2021,CV12,10,7.0334,Maturity,0.2
West,2021,CV12,11,19.1458,Maturity,0.13
West,2021,CV12,12,15.0522,Maturity,0.14
West,2021,CV12,13,11.3225,Maturity,0.11
West,2021,CV12,14,9.007,Maturity,0.05
West,2021,CV12,15,9.8576,Maturity,0.08
West,2021,CV12,16,11.6107,Maturity,0.1
West,2021,CV12,17,9.5197,Maturity,0.1
West,2021,CV12,18,10.1303,Maturity,0.1
West,2021,CV12,19,15.5987,Maturity,0.1
West,2021,#N/A,1,7.4076,Maturity,0.05
West,2021,#N/A,2,7.5622,Maturity,0.28
West,2021,#N/A,3,9.3629,Maturity,0.1
West,2021,#N/A,4,6.3863,Maturity,0.13
West,2021,#N/A,5,8.2432,Maturity,0.08
West,2021,#N/A,6,8.4982,Maturity,0.1
West,2021,#N/A,7,2.7405,Maturity,0.14
West,2021,#N/A,8,10.4881,Maturity,0.08
West,2021,#N/A,9,10.1345,Maturity,0.12
West,2021,#N/A,10,10.9336,Maturity,0.15
West,2021,#N/A,11,16.9868,Maturity,0.11
West,2021,#N/A,12,2.6032,Maturity,0.09
West,2021,#N/A,13,9.323,Maturity,0.13
West,2021,#N/A,14,8.5994,Maturity,0.07
West,2021,#N/A,15,11.7037,Maturity,0.07
West,2021,#N/A,16,10.6026,Maturity,0.09
West,2021,#N/A,17,9.7125,Maturity,0.15
West,2021,#N/A,18,8.4431,Maturity,0.12
West,2021,#N/A,19,11.2334,Maturity,0.18
West,2022,CV1,1,15.0424,Maturity,0.52
West,2022,CV1,2,12.7404,Maturity,0.1
West,2022,CV1,3,26.6408,Maturity,0.07
West,2022,CV1,4,23.0234,Maturity,0.11
West,2022,CV1,5,12.2262,Maturity,0.14
West,2022,CV1,6,23.0603,Maturity,0.09
West,2022,CV1,7,16.7189,Maturity,0.05
West,2022,CV1,8,21.3484,Maturity,0.09
West,2022,CV1,9,30.0149,Maturity,0.08
West,2022,CV1,10,15.5751,Maturity,0.1
West,2022,CV1,11,14.924,Maturity,0.07
West,2022,CV1,12,19.0233,Maturity,0.04
West,2022,CV1,13,13.0705,Maturity,0.3
West,2022,CV1,14,23.4792,Maturity,0.05
West,2022,CV1,15,25.894,Maturity,0.06
West,2022,CV1,16,27.0215,Maturity,0.06
West,2022,CV1,17,32.2723,Maturity,0.09
West,2022,CV1,18,25.3959,Maturity,0.08
West,2022,CV1,19,19.6334,Maturity,0.07
West,2022,CV2,1,9.6616,Maturity,0.06
West,2022,CV2,2,16.7362,Maturity,0.07
West,2022,CV2,3,21.4274,Maturity,0.05
West,2022,CV2,4,14.3217,Maturity,0.08
West,2022,CV2,5,9.0915,Maturity,0.06
West,2022,CV2,6,12.3913,Maturity,0.04
West,2022,CV2,7,12.4027,Maturity,0.04
West,2022,CV2,8,17.2773,Maturity,0.23
West,2022,CV2,9,17.651,Maturity,0.21
West,2022,CV2,10,8.3748,Maturity,0.06
West,2022,CV2,11,9.7212,Maturity,0.07
West,2022,CV2,12,5.0591,Maturity,0.06
West,2022,CV2,13,7.6579,Maturity,0.06
West,2022,CV2,14,11.1001,Maturity,0.04
West,2022,CV2,15,14.4125,Maturity,0.05
West,2022,CV2,16,14.1472,Maturity,0.07
West,2022,CV2,17,13.4424,Maturity,0.1
West,2022,CV2,18,8.936,Maturity,0.06
West,2022,CV2,19,18.0279,Maturity,0.16
West,2022,CV3,1,21.0637,Maturity,0.14
West,2022,CV3,2,11.8096,Maturity,0.1
West,2022,CV3,3,10.7016,Maturity,0.15
West,2022,CV3,4,11.6338,Maturity,0.15
West,2022,CV3,5,6.3025,Maturity,0.05
West,2022,CV3,6,8.0841,Maturity,0.06
West,2022,CV3,7,9.5733,Maturity,0.13
West,2022,CV3,8,10.4631,Maturity,0.04
West,2022,CV3,9,18.4698,Maturity,0.05
West,2022,CV3,10,9.4344,Maturity,0.08
West,2022,CV3,11,9.8045,Maturity,0.07
West,2022,CV3,12,5.3985,Maturity,0.06
West,2022,CV3,13,12.5629,Maturity,0.09
West,2022,CV3,14,9.1464,Maturity,0.06
West,2022,CV3,15,15.0379,Maturity,0.07
West,2022,CV3,16,16.0589,Maturity,0.05
West,2022,CV3,17,15.1497,Maturity,0.1
West,2022,CV3,18,16.7225,Maturity,0.04
West,2022,CV3,19,28.121,Maturity,0.13
West,2022,CV4,1,25.0698,Maturity,0.06
West,2022,CV4,2,10.7071,Maturity,0.08
West,2022,CV4,3,9.2544,Maturity,0.08
West,2022,CV4,4,7.3483,Maturity,0.07
West,2022,CV4,5,6.3627,Maturity,0.07
West,2022,CV4,6,6.1401,Maturity,0.09
West,2022,CV4,7,13.8187,Maturity,0.08
West,2022,CV4,8,10.6853,Maturity,0.06
West,2022,CV4,9,19.7556,Maturity,0
West,2022,CV4,10,11.2313,Maturity,0.09
West,2022,CV4,11,14.8318,Maturity,0.07
West,2022,CV4,12,25.5183,Maturity,0.1
West,2022,CV4,13,14.2496,Maturity,0.08
West,2022,CV4,14,10.8247,Maturity,0.14
West,2022,CV4,15,15,Maturity,0.08
West,2022,CV4,16,11.7545,Maturity,0.1
West,2022,CV4,17,17.0946,Maturity,0.09
West,2022,CV4,18,8.9042,Maturity,0.11
West,2022,CV4,19,19.9487,Maturity,0.14
West,2022,CV5,1,22.6137,Maturity,0.15
West,2022,CV5,2,6.2871,Maturity,0.12
West,2022,CV5,3,16.8914,Maturity,0.08
West,2022,CV5,4,17.1557,Maturity,0.12
West,2022,CV5,5,25.1282,Maturity,0.07
West,2022,CV5,6,12.6726,Maturity,0.1
West,2022,CV5,7,24.1822,Maturity,0.08
West,2022,CV5,8,16.5608,Maturity,0.12
West,2022,CV5,9,16.6389,Maturity,0.12
West,2022,CV5,10,13.3433,Maturity,0.1
West,2022,CV5,11,9.6477,Maturity,0.09
West,2022,CV5,12,16.0938,Maturity,0.15
West,2022,CV5,13,14.4482,Maturity,0.14
West,2022,CV5,14,15.9168,Maturity,0.09
West,2022,CV5,15,16.1322,Maturity,0.14
West,2022,CV5,16,18.6341,Maturity,0.1
West,2022,CV5,17,11.8279,Maturity,0.12
West,2022,CV5,18,13.3858,Maturity,0.16
West,2022,CV5,19,18.9722,Maturity,0.12
West,2022,CV6,1,20.7566,Maturity,0.29
West,2022,CV6,2,22.2198,Maturity,0.23
West,2022,CV6,3,19.7962,Maturity,0.17
West,2022,CV6,4,15.1055,Maturity,0.14
West,2022,CV6,5,16.1899,Maturity,0.1
West,2022,CV6,6,12.5983,Maturity,0.11
West,2022,CV6,7,10.5652,Maturity,0.15
West,2022,CV6,8,15.1566,Maturity,0.13
West,2022,CV6,9,12.2208,Maturity,0.14
West,2022,CV6,10,13.7284,Maturity,0.14
West,2022,CV6,11,15.4718,Maturity,0.1
West,2022,CV6,12,23.3001,Maturity,0.21
West,2022,CV6,13,9.5455,Maturity,0.18
West,2022,CV6,14,12.7673,Maturity,0.1
West,2022,CV6,15,10.2948,Maturity,0.17
West,2022,CV6,16,20.7894,Maturity,0.17
West,2022,CV6,17,21.4422,Maturity,0.17
West,2022,CV6,18,12.2302,Maturity,0.12
West,2022,CV6,19,16.9298,Maturity,0.14
West,2022,CV7,1,15.4409,Maturity,0.33
West,2022,CV7,2,19.6521,Maturity,0.18
West,2022,CV7,3,21.786,Maturity,0.15
West,2022,CV7,4,16.0526,Maturity,0.28
West,2022,CV7,5,18.3586,Maturity,0.11
West,2022,CV7,6,20.3416,Maturity,0.14
West,2022,CV7,7,17.5241,Maturity,0.22
West,2022,CV7,8,9.6968,Maturity,0.07
West,2022,CV7,9,8.5429,Maturity,0.14
West,2022,CV7,10,16.0793,Maturity,0.14
West,2022,CV7,11,18.1319,Maturity,0.12
West,2022,CV7,12,16.6585,Maturity,0.18
West,2022,CV7,13,12.5634,Maturity,0.18
West,2022,CV7,14,13.4492,Maturity,0.24
West,2022,CV7,15,12.4615,Maturity,0.18
West,2022,CV7,16,21.2649,Maturity,0.11
West,2022,CV7,17,15.2682,Maturity,0.14
West,2022,CV7,18,15.0158,Maturity,0.14
West,2022,CV7,19,15.9008,Maturity,0.11
West,2022,CV8,1,11.9543,Maturity,0.26
West,2022,CV8,2,11.8135,Maturity,0.23
West,2022,CV8,3,3.1879,Maturity,0.14
West,2022,CV8,4,15.1983,Maturity,0.14
West,2022,CV8,5,14.8299,Maturity,0.21
West,2022,CV8,6,5.5109,Maturity,0.14
West,2022,CV8,7,8.625,Maturity,0.09
West,2022,CV8,8,6.4473,Maturity,0.13
West,2022,CV8,9,10.9046,Maturity,0.32
West,2022,CV8,10,19.0815,Maturity,0.12
West,2022,CV8,11,11.1088,Maturity,0.26
West,2022,CV8,12,7.328,Maturity,0.18
West,2022,CV8,13,11.0744,Maturity,0.16
West,2022,CV8,14,11.1892,Maturity,0.11
West,2022,CV8,15,11.706,Maturity,0.1
West,2022,CV8,16,14.3413,Maturity,0.16
West,2022,CV8,17,20.9027,Maturity,0.14
West,2022,CV8,18,24.07,Maturity,0.16
West,2022,CV8,19,12.4522,Maturity,0.14
West,2022,CV9,1,13.0013,Maturity,0.23
West,2022,CV9,2,27.9441,Maturity,0.21
West,2022,CV9,3,21.177,Maturity,0.13
West,2022,CV9,4,19.9612,Maturity,0.15
West,2022,CV9,5,21.9362,Maturity,0.19
West,2022,CV9,6,22.7452,Maturity,0.32
West,2022,CV9,7,14.8313,Maturity,0.22
West,2022,CV9,8,18.7283,Maturity,0.21
West,2022,CV9,9,16.204,Maturity,0.45
West,2022,CV9,10,30.2053,Maturity,0.16
West,2022,CV9,11,24.1745,Maturity,0.12
West,2022,CV9,12,24.8513,Maturity,0.23
West,2022,CV9,13,11.8367,Maturity,0.26
West,2022,CV9,14,17.7029,Maturity,0.11
West,2022,CV9,15,22.8053,Maturity,0.2
West,2022,CV9,16,36.3085,Maturity,0.4
West,2022,CV9,17,36.5825,Maturity,0.17
West,2022,CV9,18,34.2077,Maturity,0.1
West,2022,CV9,19,30.9847,Maturity,0.1
West,2022,CV10,1,10.4957,Maturity,0.18
West,2022,CV10,2,18.868,Maturity,0.22
West,2022,CV10,3,14.4678,Maturity,0.14
West,2022,CV10,4,12.8141,Maturity,0.14
West,2022,CV10,5,16.4831,Maturity,0.14
West,2022,CV10,6,10.103,Maturity,0.14
West,2022,CV10,7,10.7549,Maturity,0.17
West,2022,CV10,8,27.8617,Maturity,0.22
West,2022,CV10,9,13.8974,Maturity,0.16
West,2022,CV10,10,31.5657,Maturity,0.19
West,2022,CV10,11,10.7932,Maturity,0.16
West,2022,CV10,12,18.1848,Maturity,0.12
West,2022,CV10,13,10.8147,Maturity,0.16
West,2022,CV10,14,15.217,Maturity,0.15
West,2022,CV10,15,17.0449,Maturity,0.16
West,2022,CV10,16,18.7336,Maturity,0.1
West,2022,CV10,17,28.4107,Maturity,0.14
West,2022,CV10,18,21.1362,Maturity,0.13
West,2022,CV10,19,19.9443,Maturity,0.16
West,2022,CV11,2,15.7558,Maturity,0.09
West,2022,CV11,3,24.2385,Maturity,0.08
West,2022,CV11,4,11.0758,Maturity,0.07
West,2022,CV11,5,14.0301,Maturity,0.18
West,2022,CV11,6,17.2922,Maturity,0.18
West,2022,CV11,7,13.6556,Maturity,0.1
West,2022,CV11,8,13.1746,Maturity,0.15
West,2022,CV11,9,15.0687,Maturity,0.11
West,2022,CV11,10,14.52,Maturity,0.14
West,2022,CV11,11,22.1869,Maturity,0.17
West,2022,CV11,12,14.5936,Maturity,0.17
West,2022,CV11,13,16.3722,Maturity,0.13
West,2022,CV11,14,15.27,Maturity,0.21
West,2022,CV11,15,12.0054,Maturity,0.11
West,2022,CV11,16,16.9315,Maturity,0.06
West,2022,CV11,17,26.2888,Maturity,0.2
West,2022,CV11,18,16.2345,Maturity,0.11
West,2022,CV11,19,23.0624,Maturity,0.11
West,2022,CV12,1,11.7936,Maturity,0.19
West,2022,CV12,2,19.2074,Maturity,0.23
West,2022,CV12,3,18.7445,Maturity,0.2
West,2022,CV12,4,13.9843,Maturity,0.18
West,2022,CV12,5,19.9925,Maturity,0.18
West,2022,CV12,6,13.6261,Maturity,0.16
West,2022,CV12,7,21.0615,Maturity,0.18
West,2022,CV12,8,16.4896,Maturity,0.22
West,2022,CV12,9,15.314,Maturity,0.29
West,2022,CV12,10,15.0929,Maturity,0.19
West,2022,CV12,11,22.1241,Maturity,0.13
West,2022,CV12,12,16.1818,Maturity,0.15
West,2022,CV12,13,14.4403,Maturity,0.27
West,2022,CV12,14,10.9864,Maturity,0.18
West,2022,CV12,15,10.0747,Maturity,0.14
West,2022,CV12,16,19.1545,Maturity,0.16
West,2022,CV12,17,17.4238,Maturity,0.13
West,2022,CV12,18,12.998,Maturity,0.19
West,2022,CV12,19,25.6011,Maturity,0.14
West,2022,#N/A,1,5.3322,Maturity,0.13
West,2022,#N/A,2,9.0886,Maturity,0.31
